stop_name,district,total_boardings,total_alightings,total_users,route_count,boardings_per_route,commute_boardings,evening_boardings,commute_focus_pct,evening_focus_pct,peak_hour,boarding_alighting_gap,imbalance_index,stop_type,latitude,longitude
대중금속공업고등학교3,북구,7766,12042,19808,4,1941.5,15,23,14.018691588785046,21.49532710280374,16시,-4276,0.2158723747980614,생활형,35.953765,128.55305
용수동2,동구,7737,5,7742,1,7737.0,22,4,32.35294117647059,5.88235294117647,12시,7732,0.9987083440971325,출근형,35.97553833,128.675825
연암네거리3,북구,7716,153255,160971,6,1286.0,16,7,25.396825396825395,11.11111111111111,13시,-145539,0.904131800137913,출근형,35.90218833,128.598985
청천주유소 건너,,7699,2802,10501,,,4,2,57.14285714285714,28.57142857142857,8시,4897,0.46633653937720215,출퇴근형,,
효자강순항나무,동구,7689,45,7734,1,7689.0,13,22,17.56756756756757,29.72972972972973,10시,7644,0.9883630721489527,퇴근형,35.93253667,128.68396
다부동,,7673,82,7755,,,6,5,14.285714285714285,11.904761904761903,11시,7591,0.9788523533204384,생활형,,
이천리(시외방향),달성군,7622,74,7696,1,7622.0,21,0,36.206896551724135,0.0,9시,7548,0.9807692307692307,출근형,35.88907983,128.4683772
유곡리공영차고지앞,달성군,7564,571,8135,3,2521.3333333333335,2,15,5.263157894736842,39.473684210526315,17시,6993,0.8596189305470191,퇴근형,35.67278,128.4639017
옥산농협 건너,,7521,4067,11588,,,67,59,25.67049808429119,22.60536398467433,10시,3454,0.29806696582671727,출근형,,
상원리(전평못식당)1,달성군,7516,12,7528,1,7516.0,40,3,40.0,3.0,9시,7504,0.9968119022316685,출근형,35.77392167,128.6574717
근린공원축구장앞,,7473,221,7694,,,,,,,,7252,0.9425526384195477,생활형,,
전기재료관2,북구,7471,41216,48687,2,3735.5,15,14,33.33333333333333,31.11111111111111,13시,-33745,0.6931008277363567,출퇴근형,35.90396167,128.6077683
신매역(6번출구),수성구,7458,1258,8716,1,7458.0,62,22,36.68639053254438,13.017751479289942,8시,6200,0.7113354749885269,출근형,35.84178667,128.7054883
대구학생문화센터,달서구,7451,13595,21046,2,3725.5,5,4,9.433962264150944,7.547169811320755,15시,-6144,0.2919319585669486,생활형,35.85224785,128.5291376
김흥리마을입구,달성군,7436,93,7529,2,3718.0,43,0,91.48936170212765,0.0,8시,7343,0.9752955239739673,출근형,35.74884833,128.49315
㈜윔스건너,달서구,7432,30348,37780,1,7432.0,6,62,8.333333333333332,86.11111111111111,20시,-22916,0.6065643197458973,퇴근형,35.81939,128.50738
상원리(마을회관),,7402,10,7412,,,,,,,,7392,0.9973016729627631,생활형,,
설화리(종점)2,달성군,7395,981,8376,1,7395.0,1,34,1.5151515151515151,51.515151515151516,17시,6414,0.7657593123209169,퇴근형,35.79602,128.4829017
박곡리(시내방향),달성군,7388,93,7481,1,7388.0,20,18,32.78688524590164,29.508196721311474,11시,7295,0.9751370137682128,출퇴근형,35.88488167,128.48617
칠성시장(농협건너),북구,7357,19947,27304,3,2452.3333333333335,7,5,15.909090909090908,11.363636363636363,15시,-12590,0.4611046000585995,생활형,35.87731833,128.6035033
상인은행아파트건너1,달서구,7324,3443,10767,3,2441.3333333333335,54,70,17.197452229299362,22.29299363057325,11시,3881,0.36045323674189655,생활형,35.80856833,128.5515133
백송온천호텔건너,군위군,7304,564,7868,4,1826.0,3,3,2.083333333333333,2.083333333333333,12시,6740,0.8566344687341129,생활형,36.06811667,128.6585083
한국델파이앞,,7279,3555,10834,,,,,,,,3724,0.3437326933727155,생활형,,
북리(경산방향),,7248,5851,13099,,,11,4,57.89473684210527,21.052631578947366,8시,1397,0.10664936254675929,출근형,,
시천리,,7226,241,7467,,,0,2,0.0,50.0,10시,6985,0.9354493102986474,퇴근형,,
거매리,군위군,7208,1743,8951,6,1201.3333333333333,46,3,37.39837398373984,2.4390243902439024,14시,5465,0.6105463076751201,출근형,36.1466191675,128.59693085
다사읍행정복지센터앞,달성군,7206,25523,32729,11,655.0909090909091,8,0,9.090909090909092,0.0,12시,-18317,0.5596565736808335,생활형,35.86065495,128.4538208
북구 동호동(종점)2,,7184,1559,8743,,,,,,,,5625,0.6433718403294064,생활형,,
한정리(한정초교),달성군,7136,37,7173,1,7136.0,80,3,80.0,3.0,9시,7099,0.9896835354802732,출근형,35.64617855,128.4583902
남문아파트앞,중구,7126,5133,12259,1,7126.0,2,22,3.125,34.375,16시,1993,0.16257443510889957,퇴근형,35.86179333,128.5909583
럭키아파트건너,북구,7096,13192,20288,2,3548.0,29,0,61.702127659574465,0.0,8시,-6096,0.30047318611987384,출근형,35.94017667,128.556795
단산리입구,,7092,117,7209,,,,,,,,6975,0.9675405742821473,생활형,,
삼성한국형아파트앞,달서구,7084,48368,55452,1,7084.0,14,1,31.11111111111111,2.2222222222222223,16시,-41284,0.7444997475293947,출근형,35.85132,128.47816
대림육교2,동구,7081,34138,41219,9,786.7777777777778,1,4,9.090909090909092,36.36363636363637,17시,-27057,0.6564205827409689,퇴근형,35.87222667,128.742835
국가산단서한이다음건너,달성군,7010,53380,60390,2,3505.0,20,8,28.57142857142857,11.428571428571429,15시,-46370,0.7678423580062924,출근형,35.66357333,128.4213017
옥포농협강림지소건너,,7006,7174,14180,,,,,,,,-168,0.011847672778561354,생활형,,
태왕드림하이츠 건너,,6997,23312,30309,,,11,25,14.285714285714285,32.467532467532465,16시,-16315,0.5382889570754561,퇴근형,,
해안공영주차장북편,동구,6932,36,6968,1,6932.0,91,16,50.83798882681564,8.938547486033519,9시,6896,0.9896670493685419,출근형,35.892995,128.6771217
관음변전소4,북구,6911,1333,8244,2,3455.5,31,20,36.470588235294116,23.52941176470588,7시,5578,0.6766132945172246,출근형,35.94202,128.541835
화원유원지입구,달성군,6909,15837,22746,2,3454.5,7,8,25.0,28.57142857142857,8시,-8928,0.3925085729359008,출퇴근형,35.80943798,128.4787744
음리1,달성군,6903,822,7725,2,3451.5,60,0,75.0,0.0,9시,6081,0.7871844660194175,출근형,35.69679587,128.4826751
성암산수정사,,6882,6704,13586,,,1,1,16.666666666666664,16.666666666666664,16시,178,0.013101722361254233,생활형,,
파동1차시장건너,,6857,10390,17247,,,,,,,,-3533,0.20484721980634313,생활형,,
보인1리(매일유업),,6856,5016,11872,,,7,2,19.444444444444446,5.555555555555555,8시,1840,0.15498652291105122,생활형,,
경북농업기술원건너,북구,6837,5982,12819,3,2279.0,28,29,27.722772277227726,28.71287128712871,8시,855,0.06669787034870114,출퇴근형,35.95689863,128.56075
사동2(백자로),,6776,872,7648,,,2,1,66.66666666666666,33.33333333333333,9시,5904,0.7719665271966527,출퇴근형,,
부곡리건너,달성군,6712,431,7143,2,3356.0,12,3,35.294117647058826,8.823529411764707,8시,6281,0.879322413551729,출근형,35.85191333,128.44079
대구제1.2예비군훈련장앞,북구,6706,1107,7813,2,3353.0,3,15,2.3255813953488373,11.627906976744185,16시,5599,0.7166261359273006,생활형,35.95953667,128.5830417
